Product Name,Price,Sold,Location,Rating
Stainless Cuticle Nipper Nail Art Cutter Clipper Manicure Cutter Pedicure SEVICH,Rs. 449,Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
Manicure Set Pedicure Sets Nail Clipper Stainless Steel Professional Nail Cutter Tools with Travel Case Kit nails kit nail tools,"Rs. 2,529",Overseas,Overseas,N/A
24Pcs Aurora Nail with Glue Mid-length Square Head Design False Nails Simple Fashion Press on Nails Full Cover Nail Tips,"Rs. 2,554",Overseas,Overseas,N/A
On-the-Go Beauty: Portable Travel Hygiene Kit with Ear Pick - Experience Nails Care Excellence with the New Manicure Nail Clippers Pedicure Set,"Rs. 1,195",Punjab,Punjab,N/A
500pcs/bag 100pcs/box New Nail Arts Short Nails White Crescent Shape Acrylic Nail Tips Half Cover Manicure Salon Tools,"Rs. 2,283",Overseas,Overseas,N/A
Menggh 100pcs solid color false nails High Quality Long Artificial Nails【BLC001-BLC013】,Rs. 310,277 sold,Federally Administered Tribal Areas,43
Nails Manicuree Heart False Nails Japanese Wearable Artificial With Designs Pink Handmade Nails Press On Full Cover Professional,"Rs. 1,619",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
50Pcs Mini Buffing Sanding Files Block Pedicure Manicure Care Nail Art Buffer Polish Manicure File Tools Pedicure Nail,"Rs. 1,735",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
All-in-One Elegance FAMILIFE in Manicure Set with Leather Case,"Rs. 1,495",Punjab,Punjab,N/A
Manicure Set-Travel Nail Clippers Pedicure Set-Portable 8 In 1 Stainless Steel Nail Cutter Kits,"Rs. 1,300",66 sold,Federally Administered Tribal Areas,12
Professional Sanding Bands Manicure 80/120/180/240 Grit File Sand Piece Set For Nail Drill Bits Manicure Tool,"Rs. 1,658",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
50Pcs/Pack Bow knot Nail Art Decoration Rhinestones Resin Manicure Art,Rs. 281,Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
24pcs removeable artificial short french square head nails set press on full cover simple style stick on nails with designs,"Rs. 1,641",Overseas,Overseas,N/A
3pcs Nail Art Drawing Striping Liner Pen Brush DIY Painting Lines Set Manicure Hudduo,Rs. 454,Overseas,Overseas,N/A
Nail Art Stirring Rod Gel Acrylic BB cream Mixing Stick Steel Spoon Spatula GJCUTE,Rs. 292,Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
7 Ways Nail Filer and Buffer Block Nail Buffering Files 7 Steps Washable Emery Boards Professional Manicure And Pedicure Tools,Rs. 175,143 sold,Sindh,26
600pcs/bag Acrylic Stiletto Nail Tips Long False Nail Art Tips For Nails Salon Clear,"Rs. 2,303",Overseas,Overseas,N/A
500pcs Almond nail tips,"Rs. 1,635",Overseas,Overseas,N/A
Menggh (with glue) 24pcs fake nails Almond artificial nails【W561-W600】,Rs. 465,425 sold,Federally Administered Tribal Areas,44
4x3ML Fungal Nail Treatment Pen Onychomycosis Paronychia Anti Fungal Nail Infection Nail Care,"Rs. 1,449",33 sold,Khyber Pakhtunkhwa,4
Japanese Nails Set Press On Handmade Acrylic Medium Coffin Nail With Flowers 3D Designs Charms Artificial Nail Wedding For Bride,"Rs. 1,557",Overseas,Overseas,N/A
5-Inch Long Toenail Clipper for Thick Ingrown Nails,Rs. 299,Punjab,Punjab,N/A
240Pc 3XL Extra Long Coffin False Nails NO C-Curve Transparent Nail Tip Flat Tapered Square Tips 12 Size Half For Manicure Tool,"Rs. 1,955",Overseas,Overseas,N/A
Monja White Green Nail Art Buffering Block Double-sided Sanding Polishing Nail Sponge Buffer Files Manicure Tool,Rs. 353,121 sold,Balochistan,11
200PCS/Box Extra Long False Nail Tips Clear/Natural (3.8-4.5)cm Coffin Tip XXL Straight Square Half Cover Nail Tips *,"Rs. 2,283",Overseas,Overseas,N/A
100pcs Square False Toe Nails Full Cover Natural White Clear Artificial Toenail Acrylic Foot Nail Art Tips Manicure Tools,"Rs. 2,283",Overseas,Overseas,N/A
Cow Two Colors Ballet Nail Wearable Nail Sticker Removable Artificial Nail (with Glue) Jp1103,Rs. 908,Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
24pcs/Set Rabbit Nails Short Blue Coffin Press on Nail Tips Clouds Artificial Full Cover Ballerina Wearable False Nails Art,"Rs. 1,981",Overseas,Overseas,N/A
Pink Handmade Nails Press on Full Cover Professional Nails Manicuree Rhinestones False Nails Wearable Artificial With Designs,"Rs. 2,613",Overseas,Overseas,N/A
100pcs Coffin Design Nails Art Tools Mix Neon Colors Ballerina False Nails Press On Full Fingernails Manicure Tips BE1895-1,"Rs. 2,283",Overseas,Overseas,N/A
Handmade Beauty Nails Pressed on Design Decoration Nails Design Full Cover Artificial Manicuree Wearable Orange Nail Store,"Rs. 2,392",Overseas,Overseas,N/A
Handmade Summer Colourf Press On Nails Reusable Decoration Nails Full Cover Artificial Manicuree Wearable Orange Nail Store,"Rs. 2,462",Overseas,Overseas,N/A
Blue Cute Sweet and Cool Cat Claw Artificial Nail Sticker Handmade False Nail Wearable Patch Detachable Finished Product,"Rs. 1,518",Overseas,Overseas,N/A
SUMMER 24 pcs ZC Sweet Cool Wearing Armor Silver Glitter French Wearing Nail Sticker White Stellar Short Wearing Armor Nail,Rs. 799,78 sold,Overseas,14
Ameesi Nail Glue Strong Stickiness Semi-Permanent Acrylic Nails Extension Glue,Rs. 726,Punjab,Punjab,N/A
6 Grids/Box SS4-SS16 Nail Charms Crystal Colorful Flatback Nails Accessories Rhinestones for Nail Art Manicures DIY Decoration,"Rs. 2,077",Overseas,Overseas,N/A
24pcs Halloween Series Long Coffin Ballet Nails Spiders Pumpkins Pattern Artificial Acrylic Nail Patch for Girl Women Gifts,"Rs. 1,632",Overseas,Overseas,N/A
Rechargeable Flawless Salon Nail Pro Electric Nail Drill Bits File Tool Set Machine Grinding Acrylic Art Manicure Pen Shape for Manicure Pedicure Cuticle Clean Gel Remover Nail Art Milling Cutters Manicure Tools Pedicure Kit,Rs. 679,67 sold,Sindh,9
1PC Art Nails Supplies Round Resin Agate Stone Nail Color Palette Gel Polish Pallet Mixing Drawing Paint Plate Pad,"Rs. 1,615",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
Nail Cutter Set Stainless Steel Nail Clippers Set With Folding Bag Manicure Cutter Kits Scissors Makeup Beauty Tool 12-16pcs/set,"Rs. 2,107",Overseas,Overseas,N/A
Professional Cuticle Pusher and Spoon Nail Cleaner - Professional 1Pcs  Grade Stainless Steel Cuticle Remover and Cutter - Durable Manicure and Pedicure Tool - for Fingernails and Toenails,Rs. 199,Punjab,Punjab,N/A
4PCS-Cuticle Cutter Tools and Remover with pc kit Cuticle Pusher for Dead Skin - Durable Manicure Tools and Cuticle Nail Clippers sat- Stainless Steel,Rs. 329,24 sold,Punjab,6
10 Pcs Plastic Nail Art Soak Off Cap Clips Reuseable Nails Soak Off Cap Clip Remover Wrap Remover Wrap Manicure Tools,"Rs. 1,766",Overseas,Overseas,N/A
12-16pcs/set Nail Cutter Set Stainless Steel Nail Clippers Set With Folding Bag Manicure Cutter Kits Scissors Makeup Beauty Tool,"Rs. 2,107",Overseas,Overseas,N/A
Nail Brush Nail Art Pedicure Cleaning Scrubbing File Tool Soft Remove Dust Salon SEVICH,Rs. 550,Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
Kids Cartoon Pattern Design Wearing Nails Strips Nail Tips Special Manicure Popular Children False Nails Press,"Rs. 1,951",Overseas,Overseas,N/A
1/3/10Pcs Acrylic Nail Brush 4 Color Nail Art Manicure Pedicure Soft Remove Dust Plastic Cleaning Nail Brushes File Tools Set,"Rs. 1,780",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
Pink Acrylic Tip Cutter Artificial Nails Clipper Manicure Tool,Rs. 249,Punjab,Punjab,N/A
Menggh (with glue) 24pcs fake nails Almond artificial nails【W921-W960】,Rs. 465,149 sold,Federally Administered Tribal Areas,21
Beautiful Fashion Nail Art Kit With Glitter Nail Polish for toddlers,Rs. 299,144 sold,Sindh,10
24Pcs All Black Fake Nails with Glue DIY False Nails Wearable Nails Stylish Pattern Artificial Nails,Rs. 329,71 sold,Federally Administered Tribal Areas,11
【SUNDAY】(With Glue) Artificial Nails Mid-length Mocha Brown Fashion Plaid Coffin Nails,Rs. 364,13 sold,Sindh,2
Cuticle Nipper Laputa Cuticle Cutter Tools and Remover with pc kit Cuticle Pusher for Dead Skin - Durable Manicure Tools and Cuticle Nail Clippers sat- Stainless Steel,Rs. 350,6 sold,Punjab,1
24pcs Long Ballerina Nails French Gradient Pink Glitter False Nails Full Cover Press on Nails DIY Detachable,"Rs. 1,919",Overseas,Overseas,N/A
Ultra Thin 5Mm Portable Nail Clippers Stainless Steel Anti-Splash Nail Clipper Fingernail Cutting Trimmer Toenail Beauty Scissor,"Rs. 1,999",Sindh,Sindh,N/A
Professional 1 Pcs Single Handed Nail File for Manicure & Pedicure - Dirt Ingrown Single Head Toe Nail Lifter Manicure Nail File Pedicure Tool,Rs. 160,Punjab,Punjab,N/A
7 Way Nail Filer and Buffer Block Nail Buffering Files 7 Steps Washable Pedicure Manicure / Nail Filer / Nail Shiner Tools,Rs. 125,159 sold,Punjab,21
Monja 2Pcs Nail Art Sponge Buffer Block Set 3D Manicure Pedicure Tips Polisher Buffing Filing Sanding Shiny Block Pro Salon Kit,Rs. 412,393 sold,Balochistan,64
Irregular Acrylic Nail Art False Tips Display Board Shelf Display Stand Manicure,Rs. 493,Overseas,Overseas,N/A
Manicure Kit of 8 Pieces -  8pcs Nail Gel Set For Extension Nail Manicure Tool Nail Gel Polish Kit Quick Dry - Best Quality Nail Polish for Girls and Women,"Rs. 2,099",7 sold,Punjab,N/A
Silicone Nail Art Brush Reusable Transparent Applicator Stick For Manicure BAWEI,Rs. 504,Overseas,Overseas,N/A
"24 Pcs Artificial Nails colour Full for Girls, No Required Glue",Rs. 210,611 sold,Punjab,90
6pc/Set Manicure Nail Scissors Japanese Doll Pedicure Nail Tool Travel Kit Clipper Care Clipper Grooming Portable Nail Tip Cutter,Rs. 480,28 sold,Punjab,9
Pink Sweet Angel Wings Love Bow Handmade Manicure Wear Nails Starburst Manicure Versatile Sweetheart Fairy Wearable Nail,"Rs. 2,288",Overseas,Overseas,N/A
24pcs Y2K Press on Nails Almond Glitter Diamond Black White Star Designs French False Nail Tips Wearable Acrylic Nail 2023,"Rs. 2,398",Overseas,Overseas,N/A
New Cute Sweet Princess Removable Handmade Wear Nail Art Girl Short Nails Blush Bow Patch Nail False Nail Sticker,"Rs. 2,529",Overseas,Overseas,N/A
10Pcs Black Handmade Press On Nails Short Round Head Cat Eye Design Full Cover Nails Artificial Wearable Manicure Nail Tips,"Rs. 1,518",Overseas,Overseas,N/A
10 Sheets/240pcs Double Sided False Nail Art Adhesive Tape Glue Sticker DIY Encounter,Rs. 359,538 sold,Federally Administered Tribal Areas,82
Myyeah 120/240pcs Matte False Nail Tips Frosted Coffin French Oval Square Stiletto Long Tips Acrylic Artificial Nails,Rs. 500,171 sold,Federally Administered Tribal Areas,9
20Pcs Nail Art Long Stilleto High Quality Full Nails,Rs. 155,98 sold,Khyber Pakhtunkhwa,17
9pcs New Pedicure Manicure Nail Clippers set – Professional Nail Clipper Cutter Trimmer Set Cleaner Cuticle Beauty Grooming Kit - Portable Travel Nail Care Hygiene Kit – Multifunctional Scissor - Pedicure Manicure Kit – Ear Pick – Fingernail Toenail Care,Rs. 649,18 sold,Khyber Pakhtunkhwa,11
"Pack of 2 Podiatrist Preferred Ingrown Toenail Treatment Tool, Double Sided Stainless Steel Manicure and Pedicure Nail Cleaner Toenail Dirt Remover Tool for Men and Women Personal and Professional Use (SIlver) - Ingrown Toenail File & Lifter Set",Rs. 199,67 sold,Punjab,14
1pcs Dual-Ended Nail Art Silicone Sculpture Pen Nails Art Tools DIY Painting Hudduo,Rs. 369,(1),Overseas,1
Portable 5 in 1 Electric Nail Trimming Combination Set Manicure Nail File Kit Nail Art Drill Grinder Grooming Kit Multifunctional Nail Buffer Polish Remover Machine,Rs. 870,66 sold,Federally Administered Tribal Areas,11
Lint-Free Nail Art Cleaning Tools Tips Wipes Napkins Gel Polish Remover Nail Wipes Nail Manicure Pedicure Gel Cotton Pads,"Rs. 1,658",Overseas,Overseas,N/A
Portable Disposable Nail Art Clean Pad Desk Mat for Beauty Protection Paper,Rs. 381,Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
Monja 15Pcs/set Nail Art Acrylic UV Gel Extension Carving Dotting Drawing Painting Liner French Line Petal Flower Design Brush Pen,Rs. 700,610 sold,Balochistan,113
Monja 3Style Dual-head Nail Art Silicone UV Gel DIY Carving Shaping Sculpture Emboss Dotting Pen Manicure Tools,Rs. 432,207 sold,Balochistan,35
Nail File Buffer Professional,Rs. 149,12 sold,Sindh,4
Pink Gold Nail Glitter Sequins Decorations Mix Star Moon Cherry Blossom Love Heart Flakes For Manicure Design Nails Accessories Yao Store,Rs. 397,Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
120Pcs Kawaii Candy Child Full Cover Nail Tips 11-17mm Press on Nails Colorful Child Nail Tips Self-Adhesive Girl Nails *,"Rs. 2,283",Overseas,Overseas,N/A
"100 pcs Coffin Shape Nails With Nail Glue For Girls, Artificial Nails, Nails For Girls Beautiful Fancy Nails Fake Nails , Acrylic Nails Nails Kit 100 pcs Set Transparent, Natural & Black False Nails",Rs. 325,69 sold,Punjab,15
"Stainless Steel Nail Care Cuticle Pusher Spoon Trimmer File Manicure Pedicure Beauty Tools,Nail Art Care 1 Piece Nail Polish Remover Salon Art Accessories Piece , Professional Cuticle Pusher and Spoon Nail Cleaner Nail Tools",Rs. 199,Punjab,Punjab,N/A
24 Pcs Short Ballerina Press On Nails Pink Glitter False Nails With Rhinestone Shiny Artificial Reusable Nails For Women,"Rs. 1,919",Overseas,Overseas,N/A
24Pcs/Set Kids Nails Wearable False Gel False Nail Finger Nails Decor Nail Tips Short Square Press On Nail Art Girls Gifts*,"Rs. 2,288",Overseas,Overseas,N/A
Monja 3Colors U-shaped Nail Art Clippers French False Nail Cutting Stainless Steel Trimmers Acrylic Edge Cutters Manicure Tool,Rs. 582,155 sold,Balochistan,19
24Pcs Simple Almond Nail with Aurora French Design False Nails Round Head Wearable Press on Nails Full Cover Manicure Tips,"Rs. 2,529",Overseas,Overseas,N/A
Fashion Simple Black French Wearable Short Ballet Nails Full Cover Detachable Finished False Nails Press on Nails with Glue,"Rs. 1,607",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
Vist Fox Gel Polish Palette Vibrant Color Nails Jewelry Showing Tray Manicure Display Stand,"Rs. 1,391",Overseas,Overseas,N/A
Dexam Professional Nail Cutter Stainless Steel Cuticle Nipper Manicure Pedicure Tool Nail Clipper For Men and Women Personal & Professional Use,Rs. 230,18 sold,Punjab,3
Grace Purple Jelly Ballerina Nails Filled with Glitter Artificial Fingernails Medium Coffin Kits 24pcs/bag,"Rs. 2,455",Overseas,Overseas,N/A
24Pcs Frosted Pink Fake Nails with Glue DIY Art Design False Nails Wearable Nails Tulip Pattern Artificial Nails,Rs. 359,95 sold,Overseas,10
1pc Nail Polishing File Block Manicure Set Kit Profesional Nail Buffer 7 Sides Sandpaper Polisher Limas Shine Block Nail File,Rs. 139,Sindh,Sindh,N/A
Ameesi Nail Pigment Powder Easy to Apply Nail Pigment Shiny Color Nail Art Flashes,"Rs. 1,097",Punjab,Punjab,N/A
120pcs Full Cover Sculpted Nail Tips Clear XS Short Round Square Almond Nail Extra Short Nails Supplies Manicure,"Rs. 1,543",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
【SUNDAY】(With Glue) Artificial Nails Short Elegant Tulip Pattern Artificial Nails,Rs. 364,7 sold,Sindh,3
"12 / 24 pcs/ set Kids Square Printed Press-On Nails, Artificial nails for Kids, Children Nail art, Gift for baby girls, Birthday gift for baby girls, Accessories for baby girls",Rs. 280,331 sold,Punjab,67
INS Internet celebrity recommendation 37Pcs/SetNail Art Decor Tool Nail Art Manicure Buffer Strip Art Makeup Brush Nail Art Jewelry Set,"Rs. 2,674",532 sold,Punjab,115
24Pcs Pearl Long Pink Fake Nails with Glue DIY False Nails Wearable Nails Stylish Pattern Artificial Nails,Rs. 329,5 sold,Federally Administered Tribal Areas,1
24Pcs Shiny Silver Dots Fake Nails with Glue DIY False Nails Wearable Nails Stylish Pattern Artificial Nails,Rs. 449,5 sold,Federally Administered Tribal Areas,N/A
Quartz Grinding Nail Art Pen Dead Skin Cuticle Remover Pumice Stone Nail File Polishing Stick Manicure Tools Beauty Salon Care MIRRORRR,Rs. 268,Overseas,Overseas,N/A
Quick Dry Nail Phototherapy Machine 3 UV LEDs 3W Gel Polish Nail Dryer Lamp Manicure Tool USB Salon Equipment,Rs. 741,49 sold,Federally Administered Tribal Areas,5
288pc/Box Nails Matte Acrylic Tips Mixed Color Full Cover Artificial Wearable Nail Short Almond Nail Press on Manicure,"Rs. 1,741",Overseas,Overseas,N/A
Metal inlaid nail orthosis basic nail groove adjuster front nail and toe nail orthosis,"Rs. 2,283",Overseas,Overseas,N/A
Stainless Steel Small Nail Tool Nose Ear Scissor Cut Manicure Tool,Rs. 399,Punjab,Punjab,N/A
1 Set Nail Holder Practice Display Stand Acrylic Crystal Showing Shelf,Rs. 470,226 sold,Federally Administered Tribal Areas,36
500pcs/box Nail Artificial Long Ballerina Clear/Natural/white False Coffin Nail Art Tips Cover Manicure With Transparen Box,"Rs. 1,914",Overseas,Overseas,N/A
"Mini Smart Nail Clipper, Professional Electric Nail Trimmer, Mini Portable Finger Nail Tools, Portable Mini Electric Nail Clipper  With Light, Automatic Baby Adult Nail Cutter","Rs. 3,000",88 sold,Sindh,11
Pair of Manicure Cotton gloves for paraffin wax treatment,Rs. 850,57 sold,Islamabad,10
1/4pcs Wearable False Nail Jelly Glue Double-Sided Paste Removable High Adhesion Nail Glue DIY Manicure Tools,Rs. 350,7 sold,Federally Administered Tribal Areas,N/A
10ml Colorful Nail Polish Glue Empty Bottle Large Bottle Electroplated Function Empty Bottle Nail Polish Glue Bottle With Brush,"Rs. 1,774",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
24Pcs/Set DIY Manicure Wearable Nails press on Detachable Finished Fingernails Ballet Square Head Almond Short,"Rs. 1,919",Overseas,Overseas,N/A
24Pcs Blackish Green False Nails with Almond Head Design Long Stiletto Nail Wearable Oval Full Cover Press on Nail Tips,"Rs. 1,543",Federally Administered Tribal Areas,Federally Administered Tribal Areas,N/A
120pcs/box Clear Transparent Seamless Nails Full Coverage False Nails Tips Short T-shaped Water Drop Full Sticker For Nails,"Rs. 2,137",Overseas,Overseas,N/A
"Monja Acrylic Nail Art Set, Clear Pink Acrylic Nail Powder Set Polymer Nail Powder With Acrylic Liquid, Liquid Monomer Nail Extension Tool Set, For Nail Art Starter Set, With Nail Brush, Nail Form, Nail File Glass and DIY Nail Art Tool Beginner Nail Acryl",Rs. 968,1.1K sold,Balochistan,160
